Aug 14 21:46:05.007 INFO Logging to file                         path: "/data/FULLNODE/FULLNODE/lighthouse/beacon/logs/beacon.log"
Aug 15 00:49:42.002 INFO Synced                                  slot: 2315048, block: 0xfa66…4ca5, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xf532…2a54 (verified), peers: 101, service: slot_notifier
Aug 15 00:49:49.551 INFO New block received                      root: 0x166e7397ab0e0434efb2eae9a7a71a33b214654ba4cd83cdd64f7c8f87f0a715, slot: 2315049
Aug 15 00:49:54.005 INFO Synced                                  slot: 2315049, block: 0x166e…a715, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xef2f…df1c (verified), peers: 103, service: slot_notifier
Aug 15 00:50:00.948 INFO New block received                      root: 0xe56a3431052ea94d3f7b11f6b3daf89196da26886ca90d520d3678301324aae4, slot: 2315050
Aug 15 00:50:01.412 INFO Gossipsub blob processed, imported fully available block, block_root: 0xe56a…aae4
Aug 15 00:50:06.004 INFO Synced                                  slot: 2315050, block: 0xe56a…aae4, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x41ef…73c9 (verified), peers: 106, service: slot_notifier
Aug 15 00:50:13.391 INFO New block received                      root: 0x13df05f791b95054b6e8cf115bd2905e8902a31de82640e488778b4bf899e78d, slot: 2315051
Aug 15 00:50:18.004 INFO Synced                                  slot: 2315051, block: 0x13df…e78d, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x3657…bb77 (verified), peers: 100, service: slot_notifier
Aug 15 00:50:25.065 INFO New block received                      root: 0x845adb7a9f3e313e3a2a7ed110d695bcc623cbfdb909384f96c1dfa0ce2a3682, slot: 2315052
Aug 15 00:50:25.418 INFO Gossipsub blob processed, imported fully available block, block_root: 0x845a…3682
Aug 15 00:50:30.015 INFO Synced                                  slot: 2315052, block: 0x845a…3682, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x162d…4d34 (verified), peers: 103, service: slot_notifier
Aug 15 00:50:37.008 INFO New block received                      root: 0x8417ae5f7ef10b9479ecfac0ec0e042692f01f16cbb44a41ba8a3a44d4587760, slot: 2315053
Aug 15 00:50:42.006 INFO Synced                                  slot: 2315053, block: 0x8417…7760, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x5681…cb95 (verified), peers: 103, service: slot_notifier
Aug 15 00:50:50.355 INFO New block received                      root: 0xfffdb7b32bd47c50443527cd69744a46cc2abc83e21d913f1c18cf0e028544bb, slot: 2315054
Aug 15 00:50:54.003 INFO Synced                                  slot: 2315054, block: 0xfffd…44bb, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x00bd…ea8b (verified), peers: 100, service: slot_notifier
Aug 15 00:51:01.811 INFO New block received                      root: 0x3936d6cd900628eea64a0b228a626973db935eb3041a4e026e8c4e2791304640, slot: 2315055
Aug 15 00:51:06.003 INFO Synced                                  slot: 2315055, block: 0x3936…4640, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x85a7…4d14 (verified), peers: 100, service: slot_notifier
Aug 15 00:51:14.354 INFO New block received                      root: 0xf1459d658331c2125be59634066582525df3503ad06ad03db10e0253bdbfac9f, slot: 2315056
Aug 15 00:51:18.003 INFO Synced                                  slot: 2315056, block: 0xf145…ac9f, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x4437…033b (verified), peers: 101, service: slot_notifier
Aug 15 00:51:25.740 INFO New block received                      root: 0x4df0d0c1748169d1490aa375f0e57e8c229f6158d5a5f3f7cb333a78195b3d59, slot: 2315057
Aug 15 00:51:30.009 INFO Synced                                  slot: 2315057, block: 0x4df0…3d59, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xc67d…3b4b (verified), peers: 102, service: slot_notifier
Aug 15 00:51:37.605 INFO New block received                      root: 0x5d0faf0c48becaf6e488334fe80c8f468217311a3ad48eb89e2d5ff27073b1b0, slot: 2315058
Aug 15 00:51:37.914 INFO Gossipsub blob processed, imported fully available block, block_root: 0x5d0f…b1b0
Aug 15 00:51:42.002 INFO Synced                                  slot: 2315058, block: 0x5d0f…b1b0, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x58db…d552 (verified), peers: 103, service: slot_notifier
Aug 15 00:51:50.246 INFO New block received                      root: 0x21b2b5bdb5fd891d4680eb4251c997f4ba09acd12bbcb027481f072d0192cdb2, slot: 2315059
Aug 15 00:51:50.595 INFO Gossipsub blob processed, imported fully available block, block_root: 0x21b2…cdb2
Aug 15 00:51:54.003 INFO Synced                                  slot: 2315059, block: 0x21b2…cdb2, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xef37…6591 (verified), peers: 100, service: slot_notifier
Aug 15 00:52:01.110 INFO New block received                      root: 0x005667d1f84bf968cd0ba689248e1d3a36a099f50ee5199a7af8637898b445d7, slot: 2315060
Aug 15 00:52:06.008 INFO Synced                                  slot: 2315060, block: 0x0056…45d7, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x7c93…e03e (verified), peers: 102, service: slot_notifier
Aug 15 00:52:12.862 INFO New block received                      root: 0x5cde28ce87ea208b03e1c1641beee2948dcab790c09179bc14313a847e4f95ee, slot: 2315061
Aug 15 00:52:18.016 INFO Synced                                  slot: 2315061, block: 0x5cde…95ee, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x1c9d…ab82 (verified), peers: 100, service: slot_notifier
Aug 15 00:52:25.817 INFO New block received                      root: 0x8f8c08980b2bf2205b98c930509cd6559b7fe93d33060b70f08f4d2a70839d07, slot: 2315062
Aug 15 00:52:30.003 INFO Synced                                  slot: 2315062, block: 0x8f8c…9d07, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x3dcb…91ea (verified), peers: 101, service: slot_notifier
Aug 15 00:52:37.420 INFO New block received                      root: 0x6f087361845598ed08147f4d56dfb1ae4b1343a3186eb336927c1bf7a1c7afba, slot: 2315063
Aug 15 00:52:42.004 INFO Synced                                  slot: 2315063, block: 0x6f08…afba, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x7f44…dfa9 (verified), peers: 106, service: slot_notifier
Aug 15 00:52:49.249 INFO New block received                      root: 0x6fac54b6d71ede69a80ed6b36a9460c2cbc04194d5a145521acd8c5e4db7f048, slot: 2315064
Aug 15 00:52:49.657 INFO Gossipsub blob processed, imported fully available block, block_root: 0x6fac…f048
Aug 15 00:52:54.003 INFO Synced                                  slot: 2315064, block: 0x6fac…f048, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xf787…90d9 (verified), peers: 102, service: slot_notifier
Aug 15 00:53:06.002 INFO Synced                                  slot: 2315065, block:    …  empty, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xf787…90d9 (verified), peers: 102, service: slot_notifier
Aug 15 00:53:13.338 INFO New block received                      root: 0xa71434950939da8c23c2b5de8b9f3a091b8ad20deba9da83d13304ab8aaba6f5, slot: 2315066
Aug 15 00:53:18.007 INFO Synced                                  slot: 2315066, block: 0xa714…a6f5, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xa65c…d41b (verified), peers: 103, service: slot_notifier
Aug 15 00:53:24.942 INFO New block received                      root: 0x72033b432b8ff8d536d99aceb7af26cdb9d789379192e955ab7b651abf0c2543, slot: 2315067
Aug 15 00:53:25.325 INFO Gossipsub blob processed, imported fully available block, block_root: 0x7203…2543
Aug 15 00:53:30.004 INFO Synced                                  slot: 2315067, block: 0x7203…2543, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x3ee0…e7f9 (verified), peers: 103, service: slot_notifier
Aug 15 00:53:37.266 INFO New block received                      root: 0x73e7df66131a225b51aedd2654db2cd22dd1c720aa113d08ce699c7f3c709b21, slot: 2315068
Aug 15 00:53:42.009 INFO Synced                                  slot: 2315068, block: 0x73e7…9b21, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xf299…b397 (verified), peers: 105, service: slot_notifier
Aug 15 00:53:48.929 INFO New block received                      root: 0x720457abb8885bae54b92d7ad2047daf073369888e1cc13c2dfae1640ca62059, slot: 2315069
Aug 15 00:53:54.005 INFO Synced                                  slot: 2315069, block: 0x7204…2059, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x5ec8…e106 (verified), peers: 102, service: slot_notifier
Aug 15 00:54:01.126 INFO New block received                      root: 0x8507e6054cd8a7872f0befa2da195e7cadaffa14edb4805e91c535e821f7c979, slot: 2315070
Aug 15 00:54:06.004 INFO Synced                                  slot: 2315070, block: 0x8507…c979, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0xef42…c66d (verified), peers: 103, service: slot_notifier
Aug 15 00:54:13.070 INFO New block received                      root: 0x46ee069079509accee1986b7c7d7edd7b74a76b9365fa01819c155d00f1262ae, slot: 2315071
Aug 15 00:54:13.504 INFO Gossipsub blob processed, imported fully available block, block_root: 0x46ee…62ae
Aug 15 00:54:18.005 INFO Synced                                  slot: 2315071, block: 0x46ee…62ae, epoch: 72345, finalized_epoch: 72343, finalized_root: 0x9018…08f9, exec_hash: 0x5c59…53c3 (verified), peers: 101, service: slot_notifier
Aug 15 00:54:22.110 INFO Previous epoch attestation(s) success   validators: ["1794115", "1793955", "1793958", "1741327", "1741280", "1793946", "1794114", "1794233", "1794117", "1741292", "1794111", "1741288", "1793949", "1794240", "1794116", "1793948", "1793942", "1793951", "1794100", "1794243", "1741290", "1741289", "1793954", "1741286", "1793940", "1793947", "1741284", "1794250", "1794108", "1794239", "1794112", "1794102", "1794232", "1794247", "1793950", "1794242", "1794235", "1741291", "1794237", "1794118", "1793944", "1741281", "1794241", "1794245", "1741330", "1741332", "1741328", "1794249", "1794104", "1793956", "1793957", "1741285", "1794231", "1794105", "1793945", "1794236", "1741326", "1793943", "1794244", "1793941", "1741282", "1793939", "1741331", "1794106", "1794107", "1794248", "1794234", "1794101", "1741329", "1794238", "1793953", "1741287", "1794110", "1793952", "1794109", "1794103"], epoch: 72344, service: val_mon, service: beacon
Aug 15 00:54:22.110 INFO Previous epoch attestation(s) missing   validators: ["1794113"], epoch: 72344, service: val_mon, service: beacon
Aug 15 00:54:22.110 INFO Previous epoch attestation(s) failed to match head, validators: ["1794113", "1793955", "1794117", "1794111", "1793940", "1794112", "1793944", "1741281", "1741326", "1794107", "1794248", "1794234"], epoch: 72344, service: val_mon, service: beacon
Aug 15 00:54:22.110 INFO Previous epoch attestation(s) failed to match target, validators: ["1794113"], epoch: 72344, service: val_mon, service: beacon
Aug 15 00:54:22.110 INFO Previous epoch attestation(s) had sub-optimal inclusion delay, validators: ["1793955", "1794117", "1793940", "1794112", "1741281", "1741326", "1794107", "1794248"], epoch: 72344, service: val_mon, service: beacon
Aug 15 00:54:25.001 INFO New block received                      root: 0x661ce57a8c87a8cb6767d2f4a60f05dac721ed3e65a53cd2ded7f3b086bc6897, slot: 2315072
Aug 15 00:54:30.003 INFO Synced                                  slot: 2315072, block: 0x661c…6897, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xd44b…546f (verified), peers: 108, service: slot_notifier
Aug 15 00:54:42.002 INFO Synced                                  slot: 2315073, block:    …  empty, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xd44b…546f (verified), peers: 110, service: slot_notifier
Aug 15 00:54:49.222 INFO New block received                      root: 0x3c141e736f4a12b23a386f15ab3216450ae1a302c1e766b8084b70e07e2a8e6c, slot: 2315074
Aug 15 00:54:49.549 INFO Gossipsub blob processed, imported fully available block, block_root: 0x3c14…8e6c
Aug 15 00:54:51.380 INFO New block received                      root: 0xbf788229cf0ec6d66e653a1f73fa2c5c57079e6ec6a7c173a2896128bedd3c70, slot: 2315073
Aug 15 00:54:54.003 INFO Synced                                  slot: 2315074, block: 0x3c14…8e6c, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xc8af…4b45 (verified), peers: 100, service: slot_notifier
Aug 15 00:55:01.359 INFO New block received                      root: 0xf75707da0148fe8a44f81739379399bffeef38b9537317840703934890eea3b5, slot: 2315075
Aug 15 00:55:01.804 INFO Gossipsub blob processed, imported fully available block, block_root: 0xf757…a3b5
Aug 15 00:55:06.005 INFO Synced                                  slot: 2315075, block: 0xf757…a3b5, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x69a4…54c1 (verified), peers: 105, service: slot_notifier
Aug 15 00:55:13.018 INFO New block received                      root: 0xc7fa9a2395c536d3c226b593aa3135337457c4fa19117d6172572f62c6192c82, slot: 2315076
Aug 15 00:55:18.001 INFO Synced                                  slot: 2315076, block: 0xc7fa…2c82, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xe3f9…8108 (verified), peers: 100, service: slot_notifier
Aug 15 00:55:25.483 INFO New block received                      root: 0x6087fd1c769e8b68a122e63898f1da08173a919d25198c422801021bd8331935, slot: 2315077
Aug 15 00:55:30.004 INFO Synced                                  slot: 2315077, block: 0x6087…1935, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xfa3a…fcf4 (verified), peers: 104, service: slot_notifier
Aug 15 00:55:38.099 INFO New block received                      root: 0xfb7ff5d5c7ba5119a0bee2a3449d904c5b95d9ba4d435df8d7e564bcf9aefe18, slot: 2315078
Aug 15 00:55:38.538 INFO Gossipsub blob processed, imported fully available block, block_root: 0xfb7f…fe18
Aug 15 00:55:42.006 INFO Synced                                  slot: 2315078, block: 0xfb7f…fe18, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x0fa7…04e6 (verified), peers: 105, service: slot_notifier
Aug 15 00:55:49.113 INFO New block received                      root: 0x4ef1ca0c888fdb5f6feacb5b81679e99fdc76618119aef2b50912671341f30a3, slot: 2315079
Aug 15 00:55:54.002 INFO Synced                                  slot: 2315079, block: 0x4ef1…30a3, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x3173…45bf (verified), peers: 100, service: slot_notifier
Aug 15 00:56:01.867 INFO New block received                      root: 0x6358bb2225656424358f7c61bf2cb100537f05825f5880d883972e81696d0a12, slot: 2315080
Aug 15 00:56:02.249 INFO Gossipsub blob processed, imported fully available block, block_root: 0x6358…0a12
Aug 15 00:56:06.007 INFO Synced                                  slot: 2315080, block: 0x6358…0a12, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x4874…a0c3 (verified), peers: 104, service: slot_notifier
Aug 15 00:56:18.003 INFO Synced                                  slot: 2315081, block:    …  empty, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x4874…a0c3 (verified), peers: 100, service: slot_notifier
Aug 15 00:56:27.775 INFO New block received                      root: 0x0c0b6ffe6f889f8b364b4ade089372b41ca0963f9609870afa8184dc0986347c, slot: 2315082
Aug 15 00:56:30.002 INFO Synced                                  slot: 2315082, block: 0x0c0b…347c, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xdbc4…926f (verified), peers: 101, service: slot_notifier
Aug 15 00:56:42.004 INFO Synced                                  slot: 2315083, block:    …  empty, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xdbc4…926f (verified), peers: 102, service: slot_notifier
Aug 15 00:56:50.429 INFO New block received                      root: 0x0d18005d3742f20919a0f9bb78d200c92c121b9f1f34a42c768e360a1322ddce, slot: 2315084
Aug 15 00:56:54.003 INFO Synced                                  slot: 2315084, block: 0x0d18…ddce, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x2b49…86e3 (verified), peers: 102, service: slot_notifier
Aug 15 00:57:01.571 INFO New block received                      root: 0x0751bcd56cb9d2fc8d236b427402006f069408b6b0647ffc58b0273b0a0ab06f, slot: 2315085
Aug 15 00:57:02.030 INFO Gossipsub blob processed, imported fully available block, block_root: 0x0751…b06f
Aug 15 00:57:06.002 INFO Synced                                  slot: 2315085, block: 0x0751…b06f, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xc5ab…7d70 (verified), peers: 108, service: slot_notifier
Aug 15 00:57:13.515 INFO New block received                      root: 0xdf8eb67b1528c45a560911842ce6176dca468d00c6db1cddc8a8862cc17d0c84, slot: 2315086
Aug 15 00:57:18.004 INFO Synced                                  slot: 2315086, block: 0xdf8e…0c84, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x0a83…ef06 (verified), peers: 100, service: slot_notifier
Aug 15 00:57:26.236 INFO New block received                      root: 0x9c1044c1c16c900950c705b51dc4bb6fa926d592a74c56ce3f7e83ff7146f19f, slot: 2315087
Aug 15 00:57:26.569 INFO Gossipsub blob processed, imported fully available block, block_root: 0x9c10…f19f
Aug 15 00:57:30.004 INFO Synced                                  slot: 2315087, block: 0x9c10…f19f, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xd23e…6885 (verified), peers: 103, service: slot_notifier
Aug 15 00:57:42.002 INFO Synced                                  slot: 2315088, block:    …  empty, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xd23e…6885 (verified), peers: 102, service: slot_notifier
Aug 15 00:57:49.942 INFO New block received                      root: 0x5dabf5388043cd1ae926da9ac7b80d964dcff47e71cc642e4f4522daf15a9ce8, slot: 2315089
Aug 15 00:57:50.288 INFO Gossipsub blob processed, imported fully available block, block_root: 0x5dab…9ce8
Aug 15 00:57:54.004 INFO Synced                                  slot: 2315089, block: 0x5dab…9ce8, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x1370…585e (verified), peers: 101, service: slot_notifier
Aug 15 00:58:00.941 INFO New block received                      root: 0xc2a67e41d3892961f9202ddb3c1366a91f7988814efab763224ed1b0db0e3795, slot: 2315090
Aug 15 00:58:01.301 INFO Gossipsub blob processed, imported fully available block, block_root: 0xc2a6…3795
Aug 15 00:58:06.000 INFO Synced                                  slot: 2315090, block: 0xc2a6…3795, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xc0fc…6395 (verified), peers: 104, service: slot_notifier
Aug 15 00:58:13.266 INFO New block received                      root: 0xd9a9e622342869b575950f6aa5691ee94918e9fcdb72e3246942d1287da2cca9, slot: 2315091
Aug 15 00:58:18.009 INFO Synced                                  slot: 2315091, block: 0xd9a9…cca9, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x350e…15a2 (verified), peers: 100, service: slot_notifier
Aug 15 00:58:25.814 INFO New block received                      root: 0xf17d15771b81547f471eff2b823eb8e024b4e3bf9a13b54265e9ee22e4ac9d96, slot: 2315092
Aug 15 00:58:30.004 INFO Synced                                  slot: 2315092, block: 0xf17d…9d96, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x949e…241d (verified), peers: 101, service: slot_notifier
Aug 15 00:58:42.003 INFO Synced                                  slot: 2315093, block:    …  empty, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x949e…241d (verified), peers: 106, service: slot_notifier
Aug 15 00:58:49.903 INFO New block received                      root: 0xb743a9df3a4a10f344f1a2f24904a63adac8e42187f41d02aeb8b533d3f88c89, slot: 2315094
Aug 15 00:58:54.004 INFO Synced                                  slot: 2315094, block: 0xb743…8c89, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xfab5…4cb1 (verified), peers: 102, service: slot_notifier
Aug 15 00:59:02.344 INFO New block received                      root: 0x148c7109f6341a681fd13bc3375d905c4547a69b65e6db06b0ad3545424f5501, slot: 2315095
Aug 15 00:59:06.003 INFO Synced                                  slot: 2315095, block: 0x148c…5501, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x7d62…f770 (verified), peers: 103, service: slot_notifier
Aug 15 00:59:13.201 INFO New block received                      root: 0x9f294d2215546100fcf86730f1e0e2670ea0949ba3999ad30297a00b7bce962c, slot: 2315096
Aug 15 00:59:18.004 INFO Synced                                  slot: 2315096, block: 0x9f29…962c, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x204b…1e71 (verified), peers: 101, service: slot_notifier
Aug 15 00:59:25.124 INFO New block received                      root: 0xf734b864cc52572fb84421955d9614d98964539cb1ddc309c66ac75831a0d629, slot: 2315097
Aug 15 00:59:30.004 INFO Synced                                  slot: 2315097, block: 0xf734…d629, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x7496…ccc8 (verified), peers: 104, service: slot_notifier
Aug 15 00:59:37.333 INFO New block received                      root: 0x65dedf7b708cc95ee2a172cfbd97a54a88e3d5f2e3b1060b6c78ba55aa7e495f, slot: 2315098
Aug 15 00:59:42.001 INFO Synced                                  slot: 2315098, block: 0x65de…495f, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x2577…a28a (verified), peers: 105, service: slot_notifier
Aug 15 00:59:50.541 INFO New block received                      root: 0x1e4d3b1bebc858ea272fa6f7793e10be3ff9f53fcf367fc303192c7dcea488ce, slot: 2315099
Aug 15 00:59:54.003 INFO Synced                                  slot: 2315099, block: 0x1e4d…88ce, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xa0ae…ddf9 (verified), peers: 100, service: slot_notifier
Aug 15 01:00:01.386 INFO New block received                      root: 0x2d9e8dca72b5a803acea178d0fbc2da2f77c8c31f9620664617541b06904d682, slot: 2315100
Aug 15 01:00:06.004 INFO Synced                                  slot: 2315100, block: 0x2d9e…d682, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0xcd7b…5e76 (verified), peers: 102, service: slot_notifier
Aug 15 01:00:13.677 INFO New block received                      root: 0xf6349513ec04b1a6351f16749e21823944da82cb812495e5450b336bc8421c74, slot: 2315101
Aug 15 01:00:18.004 INFO Synced                                  slot: 2315101, block: 0xf634…1c74, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x77c2…d3c3 (verified), peers: 99, service: slot_notifier
Aug 15 01:00:25.335 INFO New block received                      root: 0xc8c8eaf59901fd8b2c8343948deac600c151d6b289534ba6b2c89333056502d9, slot: 2315102
Aug 15 01:00:25.693 INFO Gossipsub blob processed, imported fully available block, block_root: 0xc8c8…02d9
Aug 15 01:00:30.004 INFO Synced                                  slot: 2315102, block: 0xc8c8…02d9, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x8373…07b3 (verified), peers: 100, service: slot_notifier
Aug 15 01:00:37.437 INFO New block received                      root: 0xbac808e1d7a501063aa3a4f3df4bfb5734d5f416674654e093ea69c47c9126e4, slot: 2315103
Aug 15 01:00:37.747 INFO Gossipsub blob processed, imported fully available block, block_root: 0xbac8…26e4
Aug 15 01:00:42.004 INFO Synced                                  slot: 2315103, block: 0xbac8…26e4, epoch: 72346, finalized_epoch: 72344, finalized_root: 0x9a06…a08c, exec_hash: 0x269e…ba80 (verified), peers: 100, service: slot_notifier
Aug 15 01:00:46.188 INFO Previous epoch attestation(s) success   validators: ["1794113", "1794115", "1793955", "1793958", "1741327", "1741280", "1793946", "1794114", "1794233", "1794117", "1741292", "1794111", "1741288", "1793949", "1794240", "1794116", "1793948", "1793942", "1793951", "1794100", "1794243", "1741290", "1741289", "1793954", "1741286", "1793940", "1793947", "1741284", "1794250", "1794108", "1794239", "1794112", "1794102", "1794232", "1794247", "1793950", "1794242", "1794235", "1741291", "1794237", "1794118", "1793944", "1741281", "1794241", "1794245", "1741330", "1741332", "1741328", "1794249", "1794104", "1793956", "1793957", "1741285", "1794231", "1794105", "1793945", "1794236", "1741326", "1793943", "1794244", "1793941", "1741282", "1793939", "1741331", "1794106", "1794107", "1794248", "1794234", "1794101", "1741329", "1794238", "1793953", "1741287", "1794110", "1793952", "1794109", "1794103"], epoch: 72345, service: val_mon, service: beacon
Aug 15 01:00:46.188 INFO Previous epoch attestation(s) failed to match head, validators: ["1794115", "1741291", "1741328", "1794104", "1794234"], epoch: 72345, service: val_mon, service: beacon
Aug 15 01:00:46.188 INFO Previous epoch attestation(s) had sub-optimal inclusion delay, validators: ["1794115", "1794104", "1794234"], epoch: 72345, service: val_mon, service: beacon
Aug 15 01:00:50.336 INFO New block received                      root: 0xe462d30c0ce671651b21ab20944375c4ec800c9b80e8fa5f1960e647b805066b, slot: 2315104
Aug 15 01:00:54.146 INFO Synced                                  slot: 2315104, block: 0xe462…066b, epoch: 72347, finalized_epoch: 72345, finalized_root: 0x4399…88d1, exec_hash: 0xc311…8cda (verified), peers: 102, service: slot_notifier
Aug 15 01:01:01.765 INFO New block received                      root: 0x6896d627f97bc5644b9a65b1b09db05d20832d91726a6331eef53d70a8a658b5, slot: 2315105
Aug 15 01:01:02.199 INFO Gossipsub blob processed, imported fully available block, block_root: 0x6896…58b5
Aug 15 01:01:06.003 INFO Synced                                  slot: 2315105, block: 0x6896…58b5, epoch: 72347, finalized_epoch: 72345, finalized_root: 0x4399…88d1, exec_hash: 0x0c63…cee1 (verified), peers: 106, service: slot_notifier
Aug 15 01:01:13.000 INFO New block received                      root: 0xb182743b59109a340a832f2a07a457495fdebffdbc2d11f43a6517dd6f34d221, slot: 2315106
Aug 15 01:01:18.004 INFO Synced                                  slot: 2315106, block: 0xb182…d221, epoch: 72347, finalized_epoch: 72345, finalized_root: 0x4399…88d1, exec_hash: 0x75d3…d2d5 (verified), peers: 101, service: slot_notifier
Aug 15 01:01:26.214 INFO New block received                      root: 0xf3cbaae99dfb0cfca07d01a1aa1b9f0c7416f31d838dcaa8dfffe1e643c40343, slot: 2315107
Aug 15 01:01:30.003 INFO Synced                                  slot: 2315107, block: 0xf3cb…0343, epoch: 72347, finalized_epoch: 72345, finalized_root: 0x4399…88d1, exec_hash: 0x754a…43a5 (verified), peers: 105, service: slot_notifier
Aug 15 01:01:37.842 INFO New block received                      root: 0x8aae9a308a3581486fe54019aa4cec994e27d4755f61ebd886c43a2595260f5e, slot: 2315108
Aug 15 01:01:42.003 INFO Synced                                  slot: 2315108, block: 0x8aae…0f5e, epoch: 72347, finalized_epoch: 72345, finalized_root: 0x4399…88d1, exec_hash: 0xf0b7…5c02 (verified), peers: 110, service: slot_notifier
Aug 15 01:01:50.689 INFO New block received                      root: 0x8eb2839ef9dbbfafe968198569d2e3ec5c53ccdbbca31ab320bc00ea79691433, slot: 2315109
Aug 15 01:01:54.003 INFO Synced                                  slot: 2315109, block: 0x8eb2…1433, epoch: 72347, finalized_epoch: 72345, finalized_root: 0x4399…88d1, exec_hash: 0xe20f…2432 (verified), peers: 102, service: slot_notifier
Aug 15 01:02:01.852 INFO New block received                      root: 0x05a983024845270d7d7030da519d84219fbfaa8b97f7165c15402bc917286b96, slot: 2315110
